No.,Pant,Shirt,Sweater,Towel,T-shirt,Accuracy
451,2.695871977528453,1.9554088314488298,8.116099658772192e-05,2.4661591051986123,5.570883685546573,99.77876106194691
452,2.688676032363324,1.957637741122525,4.826074875076259e-05,2.4710429488854144,5.567376742225071,99.77924944812362
453,2.6863713965728477,1.9578288795664867,4.0816392376481496e-05,2.473276235302377,5.567158765118082,99.77973568281938
454,2.6845734595450654,1.9565597386329048,3.9356262185113884e-05,2.4768205524271756,5.569433517813513,99.78021978021978
455,2.6846212231439495,1.9572540490741723,3.770032319420055e-05,2.4758881445431395,5.568235261903367,99.78070175438597
456,2.685659767095979,1.9564962177786067,4.1847899396878514e-05,2.4757309810804293,5.569487860775888,99.78118161925602
457,2.6880705217252756,1.9544260203730617,5.317919743081925e-05,2.475763898765065,5.572933779216868,99.78165938864629
458,2.689857369468448,1.9484878644441985,7.982155058033227e-05,2.481399565812406,5.583092238365948,99.78213507625271
459,2.6899539880125003,1.9478706681697342,8.305309689995687e-05,2.4820834884068668,5.584154409797605,99.78260869565217
460,2.688991450102498,1.9477916114983544,8.191728920297771e-05,2.4832230799136004,5.584341380833371,99.78308026030369
461,2.691375184696262,1.9492972872544367,7.945521968506157e-05,2.4787323032085595,5.581616848348384,99.78354978354979
462,2.6876961038778058,1.952671283798912,5.791714898046402e-05,2.478397340844961,5.5759780422505925,99.78401727861771
463,2.6869824758214325,1.9527976281420405,5.6025912213231276e-05,2.4790056166401944,5.575796495195497,99.78448275862068
464,2.684886784778377,1.955299763452891,4.359945683630002e-05,2.4780829953064583,5.571588788414956,99.78494623655914
465,2.6860644067059765,1.954686341013595,4.778287047750709e-05,2.477593133145539,5.572585903493682,99.78540772532189
466,2.6852440401762463,1.9534988401086544,5.040105424547481e-05,2.4799881437518425,5.574676559003136,99.78586723768737
467,2.681572739491041,1.956542479567379,3.476648463499906e-05,2.4800808566482138,5.569620342747215,99.78632478632478
468,2.678779724838421,1.9562479062681528,3.400498836758119e-05,2.4834782486245244,5.570281697381897,99.7867803837953
469,2.67869702145581,1.9563059787668433,3.3754965902438635e-05,2.4834939019838576,5.570186075565049,99.7872340425532
470,2.6814807692034437,1.955471622574759,3.8459715862396534e-05,2.481542596537208,5.571472645245241,99.78768577494692
471,2.683697906266187,1.9523300401569124,5.342283588126608e-05,2.4831479378866077,5.576777358374691,99.78813559322035
472,2.6830288151642057,1.952500503112513,5.2126058284374704e-05,2.4836543022777366,5.576519259532362,99.78858350951374
473,2.682398471915595,1.9541770242614869,4.432229279918701e-05,2.4821987218273724,5.573657565923702,99.78902953586498
474,2.6816159582427046,1.9545365914653283,4.224341595947674e-05,2.482587124882332,5.57307934948125,99.78947368421053
475,2.68409836430288,1.9543821777843404,4.543678079519731e-05,2.48010056444513,5.5732124806999295,99.78991596638656
476,2.6824040775205535,1.9533647429995624,4.778399157086156e-05,2.4832279820675063,5.575060161840059,99.79035639412997
477,2.6811626463472527,1.953715655140751,4.554903634470948e-05,2.484124409785678,5.574522349252336,99.7907949790795
478,2.678632318808055,1.9516790387152636,5.6704599831760675e-05,2.48947239762673,5.578190011969984,99.79123173277662
