no,x,y,z,begin
0,0.991611,-0.243429,0.0196348,normal
1,0.962861,-0.144979,0.0138891,normal
2,0.914479,-0.275731,-0.0193118,normal
3,0.918432,-0.263387,-0.0104838,normal
4,0.924488,-0.17712,0.0131093,normal
5,0.923862,-0.167311,0.00638741,normal
6,0.914652,-0.264329,-0.0214294,normal
7,0.870852,-0.282401,-0.011808,normal
8,0.868961,-0.274393,-0.0171352,normal
9,0.871658,-0.283226,-0.0210894,normal
10,0.865938,-0.264288,-0.035437,normal
11,0.858982,-0.289475,-0.00840461,normal
12,0.859133,-0.273336,-0.0312987,normal
13,0.704207,0.1295,-0.0632476,normal
14,0.706231,0.10847,-0.0820995,normal
15,0.705921,0.125075,-0.0739595,normal
16,0.519919,0.461049,0.550341,normal
17,0.516996,0.463151,0.515373,normal
18,0.54771,-0.0646221,-0.00822984,normal
19,0.545496,-0.0444152,-0.0111671,normal
20,0.549519,-0.107476,-0.0646918,normal
21,0.556219,-0.0707079,-0.0458188,normal
22,0.551101,-0.035757,-0.0466196,normal
23,0.552314,-0.110356,-0.0884018,normal
24,0.566118,-0.0760092,-0.0869486,normal
25,0.560728,-0.0282351,-0.0868455,normal
26,0.474317,0.439536,0.543272,normal
27,0.4776,0.460584,0.545797,normal
28,0.480784,0.464856,0.506061,normal
29,0.507698,-0.088968,0.474446,normal
30,0.472178,0.480506,0.475359,normal
31,0.457541,0.493466,0.464843,normal
32,0.499543,-0.0687663,0.13941,normal
33,0.49626,-0.0541256,0.138306,normal
34,0.507898,-0.076542,0.10595,normal
35,0.502172,-0.0459298,0.104444,normal
36,0.504418,-0.110677,0.0472968,normal
37,0.521891,-0.0791271,0.0573249,normal
38,0.516817,-0.0406784,0.0559922,normal
39,0.506915,-0.16402,-0.0133924,normal
40,0.513101,-0.118674,0.00152698,normal
41,0.535588,-0.0807085,0.0112522,normal
42,0.53055,-0.0356015,0.00908612,normal
43,0.515587,-0.164588,-0.0403816,normal
44,0.52736,-0.129625,-0.0425608,normal
45,0.539064,-0.0944531,-0.0363889,normal
46,0.534447,-0.0209071,-0.0333399,normal
47,0.513535,-0.164423,-0.0893026,normal
48,0.536785,-0.136109,-0.0898709,normal
49,0.497738,-0.0602925,-0.140414,normal
50,0.505751,-0.0415117,-0.138023,normal
no,x,y,z,end
no,x,y,z,begin
0,0.91512,-0.277049,-0.0117875,normal
1,0.919697,-0.263118,-0.00572409,normal
2,0.923624,-0.177148,0.0134108,normal
3,0.921041,-0.162054,0.00551221,normal
4,0.90598,-0.11838,0.00637048,normal
5,0.914136,-0.265364,-0.0216615,normal
6,0.910024,-0.276207,-0.0150191,normal
7,0.906211,-0.259858,-0.012782,normal
8,0.898202,-0.131932,-0.00857195,normal
9,0.898415,-0.118357,0.0125439,normal
10,0.909605,-0.267106,-0.0257729,normal
11,0.894612,-0.13452,-0.0197804,normal
12,0.723504,-0.396888,-0.0973807,normal
13,0.736468,-0.384168,-0.0891853,normal
14,0.704234,-0.416566,-0.100961,normal
15,0.715853,-0.384761,-0.0945877,normal
16,0.519702,0.460903,0.548912,normal
17,0.517464,0.462899,0.515718,normal
18,0.548028,-0.0645858,-0.00738381,normal
19,0.546113,-0.0445235,-0.0104784,normal
20,0.54935,-0.108149,-0.0641726,normal
21,0.556368,-0.0706537,-0.0460675,normal
22,0.551056,-0.0356691,-0.0467272,normal
23,0.552542,-0.11064,-0.0882246,normal
24,0.565782,-0.0761771,-0.0870274,normal
25,0.560703,-0.0278267,-0.0871712,normal
26,0.47112,0.442158,0.54587,normal
27,0.47716,0.459251,0.546105,normal
28,0.481171,0.464666,0.506063,normal
29,0.507908,-0.0883822,0.473237,normal
30,0.47162,0.480675,0.475437,normal
31,0.456546,0.494065,0.464369,normal
32,0.498938,-0.0687091,0.138751,normal
33,0.49621,-0.0534236,0.137243,normal
34,0.507538,-0.0767636,0.106082,normal
35,0.502121,-0.0461224,0.1044,normal
36,0.504454,-0.110726,0.0465926,normal
37,0.521992,-0.0790389,0.0573156,normal
38,0.516428,-0.0403421,0.0561351,normal
39,0.507174,-0.163613,-0.0129133,normal
40,0.513091,-0.118703,0.00142196,normal
41,0.535474,-0.0810384,0.0114888,normal
42,0.53029,-0.0354721,0.00920345,normal
43,0.515058,-0.164832,-0.0400462,normal
44,0.527679,-0.129539,-0.0426013,normal
45,0.538729,-0.0944918,-0.0367701,normal
46,0.534069,-0.0212929,-0.0329558,normal
47,0.513813,-0.164319,-0.088717,normal
48,0.536887,-0.136438,-0.0898134,normal
49,0.497958,-0.0603656,-0.140286,normal
50,0.504067,-0.0423283,-0.138345,normal
no,x,y,z,end
no,x,y,z,begin
0,0.914244,-0.27659,-0.0128247,normal
1,0.921461,-0.258609,-0.00315067,normal
2,0.913424,-0.275181,-0.0211225,normal
3,0.914701,-0.264442,-0.0214145,normal
4,0.909885,-0.276639,-0.0161377,normal
5,0.910396,-0.27456,-0.0156947,normal
6,0.877743,-0.132057,-0.00970538,normal
7,0.875656,-0.112616,-0.00766878,normal
8,0.911572,-0.277216,-0.0216035,normal
9,0.907903,-0.268937,-0.0265455,normal
10,0.776549,-0.287183,-0.0532643,normal
11,0.781365,-0.27759,-0.0367593,normal
12,0.76497,-0.289374,-0.0714398,normal
13,0.76622,-0.285773,-0.0696918,normal
14,0.758617,-0.297506,-0.0720565,normal
15,0.646946,-0.490294,-0.116875,normal
16,0.642763,-0.503832,-0.124746,normal
17,0.646512,-0.493068,-0.121855,normal
18,0.519283,0.460861,0.549615,normal
19,0.517282,0.462952,0.515379,normal
20,0.548058,-0.0645118,-0.00732413,normal
21,0.545587,-0.045774,-0.0109904,normal
22,0.549531,-0.110451,-0.0634695,normal
23,0.556155,-0.071126,-0.0458612,normal
24,0.55077,-0.0365413,-0.0467838,normal
25,0.616158,-0.550776,-0.11548,normal
26,0.615835,-0.543987,-0.11583,normal
27,0.552054,-0.110588,-0.0879878,normal
28,0.566042,-0.0759954,-0.0868909,normal
29,0.560599,-0.0284759,-0.0873446,normal
30,0.589652,-0.563654,-0.136108,normal
31,0.604657,-0.532574,-0.12999,normal
32,0.574723,-0.0307273,-0.118494,normal
33,0.477776,0.459938,0.544063,normal
34,0.480635,0.464951,0.506006,normal
35,0.506694,-0.0892103,0.473292,normal
36,0.470966,0.481071,0.475366,normal
37,0.456687,0.494079,0.464043,normal
38,0.498947,-0.0686941,0.138891,normal
39,0.496287,-0.0539558,0.136894,normal
40,0.507921,-0.076629,0.106071,normal
41,0.502581,-0.047185,0.102874,normal
42,0.504294,-0.11069,0.0483558,normal
43,0.522257,-0.0790552,0.0572456,normal
44,0.515621,-0.0405191,0.0559258,normal
45,0.506808,-0.16398,-0.0133872,normal
46,0.513451,-0.119206,0.000898913,normal
47,0.535397,-0.0811659,0.0114694,normal
48,0.529799,-0.0356277,0.00867213,normal
49,0.515299,-0.164668,-0.0398576,normal
50,0.527303,-0.129768,-0.0421906,normal
51,0.538883,-0.0947802,-0.0359862,normal
52,0.53495,-0.0212885,-0.0343585,normal
53,0.513809,-0.164493,-0.0885994,normal
54,0.536745,-0.136329,-0.0900275,normal
55,0.538821,-0.010465,-0.0687002,normal
56,0.581574,-0.571844,-0.133972,normal
57,0.566021,-0.539202,-0.135777,normal
58,0.498581,-0.060414,-0.141299,normal
59,0.506703,-0.0420437,-0.138617,normal
no,x,y,z,end
no,x,y,z,begin
0,0.980942,-0.150545,0.0324557,normal
1,0.969347,-0.172842,0.0258444,normal
2,0.968491,-0.147929,0.0201064,normal
3,0.864666,-0.284966,-0.00129078,normal
4,0.864445,-0.274625,-0.014158,normal
5,0.880359,-0.128706,-0.00853395,normal
6,0.881691,-0.113814,-0.004475,normal
7,0.871909,-0.283127,-0.0213637,normal
8,0.864564,-0.265989,-0.0363165,normal
9,0.867782,-0.111658,-0.0200077,normal
10,0.859954,-0.288115,-0.00337043,normal
11,0.860733,-0.277778,0.00286685,normal
12,0.861495,-0.27925,-0.0383548,normal
13,0.859426,-0.273459,-0.0328594,normal
14,0.520328,0.460771,0.549043,normal
15,0.518022,0.46259,0.51657,normal
16,0.547724,-0.0645475,-0.00805093,normal
17,0.545645,-0.0448373,-0.00977555,normal
18,0.549471,-0.109688,-0.0637131,normal
19,0.556269,-0.0706478,-0.0458403,normal
20,0.550409,-0.0359738,-0.0471537,normal
21,0.552345,-0.110179,-0.0880564,normal
22,0.565963,-0.0760418,-0.0868045,normal
23,0.560037,-0.0277173,-0.0872261,normal
24,0.546044,-0.00196558,-0.0976199,normal
25,0.477562,0.459876,0.545978,normal
26,0.481418,0.464795,0.50587,normal
27,0.50543,-0.0902769,0.474991,normal
28,0.47113,0.480749,0.475245,normal
29,0.456991,0.49386,0.464266,normal
30,0.499618,-0.0686076,0.139689,normal
31,0.496503,-0.0542824,0.137743,normal
32,0.507941,-0.0765339,0.106118,normal
33,0.502485,-0.0468848,0.103389,normal
34,0.504323,-0.110699,0.0482257,normal
35,0.522164,-0.0790623,0.0572848,normal
36,0.516449,-0.0408807,0.0560222,normal
37,0.50663,-0.163866,-0.01378,normal
38,0.51319,-0.118555,0.00146586,normal
39,0.535655,-0.0808014,0.0112173,normal
40,0.529439,-0.0354015,0.00923462,normal
41,0.515275,-0.16479,-0.0398932,normal
42,0.52732,-0.129809,-0.0423468,normal
43,0.539016,-0.0946641,-0.0367242,normal
44,0.534778,-0.0218701,-0.0330172,normal
45,0.513945,-0.164391,-0.088922,normal
46,0.53716,-0.13595,-0.0898384,normal
47,0.496906,-0.0603791,-0.140654,normal
48,0.504469,-0.0418366,-0.13816,normal
no,x,y,z,end
no,x,y,z,begin
0,0.923164,-0.178024,0.0148825,normal
1,0.923501,-0.16613,0.00570829,normal
2,0.867729,-0.283963,-0.0177639,normal
3,0.866442,-0.27292,-0.0158705,normal
4,0.87146,-0.283597,-0.021513,normal
5,0.864702,-0.265269,-0.0359623,normal
6,0.860001,-0.286163,-0.0139804,normal
7,0.858495,-0.268922,-0.0124258,normal
8,0.858973,-0.273162,-0.031689,normal
9,0.703471,0.251694,-0.050742,normal
10,0.69914,0.265322,-0.0494882,normal
11,0.723483,-0.391673,-0.0792246,normal
12,0.728793,-0.366023,-0.0854132,normal
13,0.700518,-0.415749,-0.10394,normal
14,0.704007,-0.372424,-0.0961345,normal
15,0.678298,-0.393619,-0.118667,normal
16,0.682967,-0.387602,-0.121461,normal
17,0.668188,-0.416057,-0.11663,normal
18,0.66721,-0.417205,-0.119256,normal
19,0.519143,0.460963,0.54997,normal
20,0.517491,0.462903,0.515576,normal
21,0.547721,-0.0644159,-0.00691429,normal
22,0.545784,-0.0457216,-0.00985232,normal
23,0.549543,-0.108743,-0.0644999,normal
24,0.556076,-0.070949,-0.0458556,normal
25,0.550283,-0.0353409,-0.0471829,normal
26,0.552319,-0.110273,-0.0878139,normal
27,0.565978,-0.0761068,-0.0869837,normal
28,0.560171,-0.0282974,-0.0874393,normal
29,0.472336,0.441988,0.545655,normal
30,0.479002,0.459682,0.54523,normal
31,0.481267,0.464652,0.505959,normal
32,0.471876,0.480589,0.47548,normal
33,0.456712,0.493789,0.464626,normal
34,0.499107,-0.0690522,0.139036,normal
35,0.496112,-0.0545017,0.136467,normal
36,0.507535,-0.0769226,0.106091,normal
37,0.502231,-0.047058,0.10279,normal
38,0.504511,-0.110847,0.0478101,normal
39,0.522178,-0.0790439,0.0573168,normal
40,0.515773,-0.0409214,0.0559919,normal
41,0.506937,-0.164321,-0.0135424,normal
42,0.513379,-0.118652,0.00151254,normal
43,0.535528,-0.0812627,0.0115152,normal
44,0.529537,-0.0356742,0.00906959,normal
45,0.515395,-0.165067,-0.0405663,normal
46,0.527258,-0.129623,-0.0423542,normal
47,0.539024,-0.0947017,-0.0362754,normal
48,0.534623,-0.0224994,-0.0312167,normal
49,0.513704,-0.164721,-0.0886293,normal
50,0.537127,-0.135995,-0.0899504,normal
51,0.498877,-0.0603607,-0.141606,normal
52,0.506816,-0.0418639,-0.137095,normal
no,x,y,z,end
no,x,y,z,begin
0,0.964768,-0.23775,0.0169799,normal
1,0.955489,-0.24957,0.00216697,normal
2,0.903277,0.264534,0.00611784,normal
3,0.901013,0.280208,-0.00893044,normal
4,0.52037,0.460288,0.547485,normal
5,0.517346,0.462829,0.515191,normal
6,0.547805,-0.0647108,-0.00704463,normal
7,0.545865,-0.0456091,-0.0100616,normal
8,0.549297,-0.106148,-0.0641198,normal
9,0.556222,-0.0712807,-0.0460505,normal
10,0.550398,-0.0350641,-0.0473205,normal
11,0.552263,-0.110566,-0.0884601,normal
12,0.566332,-0.0757997,-0.0868282,normal
13,0.560894,-0.0287366,-0.0870501,normal
14,0.477741,0.460506,0.544974,normal
15,0.480586,0.464743,0.505888,normal
16,0.506629,-0.0905618,0.474837,normal
17,0.471677,0.480813,0.47544,normal
18,0.457725,0.493603,0.463805,normal
19,0.499834,-0.0688231,0.139032,normal
20,0.496436,-0.0544037,0.135988,normal
21,0.507697,-0.0768606,0.105857,normal
22,0.50278,-0.0468255,0.103152,normal
23,0.50449,-0.11093,0.0481791,normal
24,0.522142,-0.0790705,0.0572276,normal
25,0.516472,-0.0406352,0.0562128,normal
26,0.506502,-0.164739,-0.0135657,normal
27,0.513152,-0.119403,0.000929371,normal
28,0.535477,-0.0811803,0.0115109,normal
29,0.529908,-0.0355233,0.00908352,normal
30,0.514185,-0.165759,-0.0404384,normal
31,0.527811,-0.129633,-0.0426332,normal
32,0.538687,-0.0946574,-0.0355429,normal
33,0.534765,-0.0220172,-0.0313923,normal
34,0.513659,-0.164514,-0.0886839,normal
35,0.537209,-0.136011,-0.0896732,normal
36,0.526042,-0.410719,-0.141348,normal
37,0.533059,-0.395257,-0.142872,normal
38,0.511934,-0.0619724,-0.140923,normal
39,0.507251,-0.0411168,-0.137401,normal
no,x,y,z,end
no,x,y,z,begin
0,0.929909,0.171598,0.0315834,normal
1,0.936536,0.175409,0.0144877,normal
2,0.93619,0.180493,0.0126789,normal
3,0.926932,0.172185,0.0325112,normal
4,0.923736,0.177645,0.0312587,normal
5,0.924036,0.173266,0.0260168,normal
6,0.918941,0.185877,0.0181032,normal
7,0.880988,-0.12863,-0.00855739,normal
8,0.875357,-0.11283,-0.00787996,normal
9,0.51986,0.460863,0.548715,normal
10,0.51728,0.463015,0.51493,normal
11,0.54781,-0.0651516,-0.00720973,normal
12,0.545548,-0.0449257,-0.011652,normal
13,0.549519,-0.109117,-0.0636255,normal
14,0.556507,-0.0709169,-0.0459192,normal
15,0.550817,-0.0359223,-0.0471466,normal
16,0.55234,-0.110657,-0.0873182,normal
17,0.566419,-0.0761828,-0.0872089,normal
18,0.560493,-0.0279233,-0.0875939,normal
19,0.479061,0.460537,0.545394,normal
20,0.480913,0.464776,0.505932,normal
21,0.506384,-0.0902557,0.475197,normal
22,0.470976,0.480739,0.475423,normal
23,0.456991,0.49386,0.464266,normal
24,0.499164,-0.0687962,0.138789,normal
25,0.496322,-0.0539739,0.136418,normal
26,0.507422,-0.0772204,0.106086,normal
27,0.502383,-0.0468994,0.103251,normal
28,0.504561,-0.110644,0.0474772,normal
29,0.522308,-0.0790472,0.0573137,normal
30,0.51607,-0.0406439,0.0561449,normal
31,0.50665,-0.163354,-0.0135301,normal
32,0.51335,-0.118904,0.00120658,normal
33,0.535666,-0.0810359,0.0116063,normal
34,0.529819,-0.0357219,0.00857383,normal
35,0.515628,-0.164691,-0.0399868,normal
36,0.527316,-0.129656,-0.0424197,normal
37,0.539105,-0.094728,-0.0362504,normal
38,0.535124,-0.0217329,-0.0334274,normal
39,0.512923,-0.165354,-0.0882301,normal
40,0.536634,-0.136562,-0.0897457,normal
41,0.499783,-0.060359,-0.142035,normal
42,0.505876,-0.0420916,-0.137195,normal
no,x,y,z,end
no,x,y,z,begin
0,0.919578,-0.257362,-0.00794886,normal
1,0.915013,-0.258414,-0.0209998,normal
2,0.909646,-0.259681,-0.0103387,normal
3,0.910668,-0.265678,-0.0252805,normal
4,0.620144,0.270146,-0.0901597,normal
5,0.587655,0.277438,-0.0861392,normal
6,0.567922,0.300495,-0.105597,normal
7,0.520058,0.460482,0.547972,normal
8,0.517619,0.462906,0.515821,normal
9,0.547732,-0.0643604,-0.00768267,normal
10,0.545659,-0.0452022,-0.0100667,normal
11,0.549515,-0.110243,-0.0633917,normal
12,0.556276,-0.0707322,-0.0458322,normal
13,0.550654,-0.0357692,-0.0470632,normal
14,0.552407,-0.110594,-0.0873949,normal
15,0.566275,-0.0760145,-0.0867236,normal
16,0.560492,-0.027977,-0.0871595,normal
17,0.559901,0.290373,-0.0912737,normal
18,0.552407,0.303335,-0.100269,normal
19,0.534407,0.30669,-0.123741,normal
20,0.477361,0.460615,0.545501,normal
21,0.481543,0.464919,0.505827,normal
22,0.507148,-0.0899555,0.474355,normal
23,0.471322,0.48073,0.475532,normal
24,0.456991,0.49386,0.464266,normal
25,0.499284,-0.0689666,0.138823,normal
26,0.496099,-0.0543232,0.136646,normal
27,0.507818,-0.0767556,0.105927,normal
28,0.502707,-0.0468908,0.102554,normal
29,0.504493,-0.111004,0.0468066,normal
30,0.52203,-0.0790826,0.0572322,normal
31,0.515926,-0.0405166,0.0560344,normal
32,0.507112,-0.163646,-0.013632,normal
33,0.513123,-0.118842,0.00140259,normal
34,0.53576,-0.0809968,0.0113216,normal
35,0.529703,-0.0356903,0.00929718,normal
36,0.515417,-0.164535,-0.0397018,normal
37,0.526955,-0.129901,-0.0420328,normal
38,0.539083,-0.0945492,-0.0364886,normal
39,0.534624,-0.0215813,-0.0326706,normal
40,0.513115,-0.164612,-0.089458,normal
41,0.536675,-0.136404,-0.0899535,normal
42,0.498926,-0.060321,-0.141363,normal
43,0.505959,-0.0428393,-0.137057,normal
no,x,y,z,end
